2015-07-26 15:18:19.802427: updated weight of base 1, zone 2 to 0.00
2015-07-26 15:18:23.346630: weight for base 1, zone 2 requested
2015-07-26 15:18:23.493638: updated weight of base 1, zone 1 to 0.00
2015-07-26 15:18:27.201850: updated weight of base 1, zone 2 to 0.00
2015-07-26 15:18:30.895061: updated weight of base 1, zone 1 to 0.21
2015-07-26 15:18:34.612274: updated weight of base 1, zone 2 to 0.00
2015-07-26 15:18:38.314486: updated weight of base 1, zone 1 to 0.21
2015-07-26 15:18:42.021698: updated weight of base 1, zone 2 to 0.55
2015-07-26 15:18:45.722909: updated weight of base 1, zone 1 to 0.21
2015-07-26 15:18:46.246939: weight for base 1, zone 2 requested
2015-07-26 15:18:47.806029: weight for base 1, zone 1 requested
2015-07-26 15:18:49.440122: updated weight of base 1, zone 2 to 0.55
2015-07-26 15:18:53.134333: updated weight of base 1, zone 1 to 0.21
2015-07-26 15:18:56.860546: updated weight of base 1, zone 2 to 0.00
2015-07-26 15:18:57.683594: weight for base 1, zone 1 requested
2015-07-26 15:18:58.994669: weight for base 1, zone 2 requested
2015-07-26 15:19:00.598760: updated weight of base 1, zone 1 to 0.00
2015-07-26 15:19:04.322973: updated weight of base 1, zone 2 to 0.00
2015-07-26 15:19:08.022185: updated weight of base 1, zone 1 to 0.00
2015-07-26 15:19:11.726397: updated weight of base 1, zone 2 to 0.00
2015-07-26 15:19:15.419608: updated weight of base 1, zone 1 to 0.00
2015-07-26 15:19:19.153822: updated weight of base 1, zone 2 to 0.00
2015-07-26 15:19:22.842033: updated weight of base 1, zone 1 to 0.00
2015-07-26 15:19:26.564245: updated weight of base 1, zone 2 to 0.00
2015-07-26 15:21:53.799667: zones for base 1 requested
2015-07-26 15:45:28.558660: zones for base 1 requested
2015-07-26 15:45:29.947062: zones for base 1 requested
2015-07-26 15:45:41.537883: updated description of base 1, zone 3 to Zone3
2015-07-26 15:45:41.584683: updated initial of base 1, zone 3 to 56
2015-07-26 15:45:43.082285: zones for base 1 requested
2015-07-26 15:59:39.789400: zones for base 1 requested
2015-07-26 16:00:28.492685: updated weight of base 1, zone 1 to 0.00
2015-07-26 16:00:32.314692: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:00:44.092712: zones for base 1 requested
2015-07-26 16:00:44.170712: updated weight of base 1, zone 1 to 0.20
2015-07-26 16:02:03.964852: zones for base 1 requested
2015-07-26 16:02:27.333692: updated weight of base 1, zone 1 to 0.00
2015-07-26 16:02:32.247701: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:02:42.200518: zones for base 1 requested
2015-07-26 16:05:05.209227: zones for base 1 requested
2015-07-26 16:05:40.668088: updated weight of base 1, zone 1 to 0.00
2015-07-26 16:05:49.170103: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:06:21.961360: Attempting server start
2015-07-26 16:06:21.976960: Server started
2015-07-26 16:06:55.423419: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:07:00.571428: updated weight of base 1, zone 1 to 0.00
2015-07-26 16:07:09.619444: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:07:25.547071: zones for base 1 requested
2015-07-26 16:08:12.893154: zones for base 1 requested
2015-07-26 16:08:12.924354: weight for base 1, zone 1 requested
2015-07-26 16:08:18.555964: weight for base 1, zone 2 requested
2015-07-26 16:08:56.635630: zones for base 1 requested
2015-07-26 16:09:30.534489: weight for base 1, zone 1 requested
2015-07-26 16:09:33.295694: weight for base 1, zone 1 requested
2015-07-26 16:10:14.048786: updated weight of base 1, zone 3 to 0.12
2015-07-26 16:12:36.824659: test response requested
2015-07-26 16:12:41.736940: updated weight of base 1, zone 1 to 1.30
2015-07-26 16:12:56.728481: weight for base 1, zone 1 requested
2015-07-26 16:17:38.320682: zones for base 1 requested
2015-07-26 16:17:42.684932: zones for base 1 requested
2015-07-26 16:18:08.656417: test response requested
2015-07-26 16:18:40.485238: zones for base 1 requested
2015-07-26 16:18:54.305028: test response requested
2015-07-26 16:19:26.530872: zones for base 1 requested
2015-07-26 16:19:26.913893: weight for base 1, zone 1 requested
2015-07-26 16:19:29.571045: weight for base 1, zone 2 requested
2015-07-26 16:19:32.558216: zones for base 1 requested
2015-07-26 16:20:16.314719: updated weight of base 1, zone 1 to 1.36
2015-07-26 16:20:20.172940: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:20:21.609022: updated weight of base 1, zone 2 to 1.23
2015-07-26 16:20:32.068620: updated weight of base 1, zone 1 to 1.36
2015-07-26 16:20:54.982931: zones for base 1 requested
2015-07-26 16:21:36.303294: updated weight of base 1, zone 1 to 1.37
2015-07-26 16:21:40.939559: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:21:52.459218: updated weight of base 1, zone 1 to 0.20
2015-07-26 16:22:27.490222: zones for base 1 requested
2015-07-26 16:22:33.799583: zones for base 1 requested
2015-07-26 16:23:01.180149: zones for base 1 requested
2015-07-26 16:24:18.353563: zones for base 1 requested
2015-07-26 16:24:55.379681: updated description of base 1, zone 1 to Sugar
2015-07-26 16:24:55.440684: updated initial of base 1, zone 1 to 1.4
2015-07-26 16:24:59.234901: zones for base 1 requested
2015-07-26 16:25:12.068635: updated description of base 1, zone 1 to Sugar
2015-07-26 16:25:12.135639: updated initial of base 1, zone 1 to 0.4
2015-07-26 16:25:13.527719: zones for base 1 requested
2015-07-26 16:29:53.067707: test response requested
2015-07-26 16:29:57.114939: updated weight of base 1, zone 1 to 0.20
2015-07-26 16:30:01.150170: updated weight of base 1, zone 2 to 1.10
2015-07-26 16:30:05.197401: updated weight of base 1, zone 1 to 0.21
2015-07-26 16:30:09.110625: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:30:13.083852: updated weight of base 1, zone 1 to 1.35
2015-07-26 16:30:17.150085: updated weight of base 1, zone 2 to 1.25
2015-07-26 16:30:21.147313: updated weight of base 1, zone 1 to 0.21
2015-07-26 16:30:25.138542: updated weight of base 1, zone 2 to 1.26
2015-07-26 16:30:29.070767: updated weight of base 1, zone 1 to 0.21
2015-07-26 16:30:33.083996: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:30:37.119227: updated weight of base 1, zone 1 to 1.35
2015-07-26 16:30:41.095454: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:30:45.065681: updated weight of base 1, zone 1 to 0.21
2015-07-26 16:30:49.009907: updated weight of base 1, zone 2 to 1.26
2015-07-26 16:30:52.971134: updated weight of base 1, zone 1 to 1.32
2015-07-26 16:30:57.004364: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:31:01.020594: updated weight of base 1, zone 1 to 0.21
2015-07-26 16:31:05.089827: updated weight of base 1, zone 2 to 1.26
2015-07-26 16:31:09.089056: updated weight of base 1, zone 1 to 0.21
2015-07-26 16:31:13.150288: updated weight of base 1, zone 2 to 1.26
2015-07-26 16:31:17.202520: updated weight of base 1, zone 1 to 0.21
2015-07-26 16:31:21.287753: updated weight of base 1, zone 2 to 1.24
2015-07-26 16:31:25.317984: updated weight of base 1, zone 1 to 0.21
2015-07-26 16:31:29.403217: updated weight of base 1, zone 2 to 1.26
2015-07-26 16:31:33.438448: updated weight of base 1, zone 1 to 0.21
2015-07-26 16:31:37.447678: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:31:41.502910: updated weight of base 1, zone 1 to 1.35
2015-07-26 16:31:45.589143: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:31:46.535197: zones for base 1 requested
2015-07-26 16:31:49.654376: updated weight of base 1, zone 1 to 1.36
2015-07-26 16:31:53.720608: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:31:57.771840: updated weight of base 1, zone 1 to 0.21
2015-07-26 16:31:58.381875: zones for base 1 requested
2015-07-26 16:32:00.849016: zones for base 1 requested
2015-07-26 16:32:01.799070: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:32:03.959194: zones for base 1 requested
2015-07-26 16:32:05.844302: updated weight of base 1, zone 1 to 0.21
2015-07-26 16:32:09.918535: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:32:13.962766: updated weight of base 1, zone 1 to 0.21
2015-07-26 16:32:18.020998: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:32:22.666264: zones for base 1 requested
2015-07-26 16:32:22.900277: updated weight of base 1, zone 1 to 0.21
2015-07-26 16:32:27.008512: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:32:31.078745: updated weight of base 1, zone 1 to 0.21
2015-07-26 16:32:31.259755: zones for base 1 requested
2015-07-26 16:32:32.572831: zones for base 1 requested
2015-07-26 16:32:35.118976: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:32:39.182209: updated weight of base 1, zone 1 to 0.21
2015-07-26 16:32:43.299444: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:32:47.428680: updated weight of base 1, zone 1 to 0.21
2015-07-26 16:32:51.478912: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:32:55.508142: updated weight of base 1, zone 1 to 0.22
2015-07-26 16:32:57.119235: updated description of base 1, zone 1 to Tide
2015-07-26 16:32:57.161237: updated initial of base 1, zone 1 to 0.4
2015-07-26 16:32:59.112349: zones for base 1 requested
2015-07-26 16:32:59.588376: updated weight of base 1, zone 2 to 1.26
2015-07-26 16:33:00.485427: zones for base 1 requested
2015-07-26 16:33:03.699611: updated weight of base 1, zone 1 to 0.22
2015-07-26 16:33:07.852848: updated weight of base 1, zone 2 to 1.25
2015-07-26 16:33:11.909080: updated weight of base 1, zone 1 to 0.23
2015-07-26 16:33:15.937780: updated weight of base 1, zone 2 to 1.26
2015-07-26 16:33:20.040587: updated weight of base 1, zone 1 to 0.23
2015-07-26 16:33:20.680189: updated description of base 1, zone 2 to Tide
2015-07-26 16:33:20.758189: updated initial of base 1, zone 2 to 1.26
2015-07-26 16:33:21.600590: zones for base 1 requested
2015-07-26 16:33:29.790604: updated weight of base 1, zone 2 to 1.25
2015-07-26 16:33:35.765415: updated weight of base 1, zone 1 to 0.23
2015-07-26 16:33:37.419018: zones for base 1 requested
2015-07-26 16:33:39.041421: zones for base 1 requested
2015-07-26 16:33:41.833825: zones for base 1 requested
2015-07-26 16:33:42.239426: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:33:46.295433: updated weight of base 1, zone 1 to 0.23
2015-07-26 16:33:47.356235: zones for base 1 requested
2015-07-26 16:33:50.367040: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:33:54.376247: updated weight of base 1, zone 1 to 0.24
2015-07-26 16:34:13.283480: zones for base 1 requested
2015-07-26 16:34:22.171349: zones for base 1 requested
2015-07-26 16:34:32.722953: zones for base 1 requested
2015-07-26 16:34:36.578173: zones for base 1 requested
2015-07-26 16:34:45.226668: zones for base 1 requested
2015-07-26 16:34:53.265128: zones for base 1 requested
2015-07-26 16:34:54.652207: zones for base 1 requested
2015-07-26 16:35:04.764785: zones for base 1 requested
2015-07-26 16:35:23.824876: zones for base 1 requested
2015-07-26 16:35:37.319647: updated description of base 1, zone 2 to Tide2
2015-07-26 16:35:37.357650: updated initial of base 1, zone 2 to 1.26
2015-07-26 16:35:38.576719: zones for base 1 requested
2015-07-26 16:37:12.552695: zones for base 1 requested
2015-07-26 16:37:48.619958: zones for base 1 requested
2015-07-26 16:37:52.441965: zones for base 1 requested
2015-07-26 16:37:59.758378: zones for base 1 requested
2015-07-26 16:38:01.240380: zones for base 1 requested
2015-07-26 16:42:19.766031: test response requested
2015-07-26 16:42:23.790838: updated weight of base 1, zone 1 to 0.00
2015-07-26 16:42:27.753245: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:42:31.746852: updated weight of base 1, zone 1 to 0.00
2015-07-26 16:42:35.724859: updated weight of base 1, zone 2 to 1.26
2015-07-26 16:42:39.780866: updated weight of base 1, zone 1 to 1.29
2015-07-26 16:42:43.758873: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:42:47.752480: updated weight of base 1, zone 1 to 1.29
2015-07-26 16:42:51.714887: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:42:55.755294: updated weight of base 1, zone 1 to 1.28
2015-07-26 16:42:59.795701: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:43:03.851708: updated weight of base 1, zone 1 to 1.28
2015-07-26 16:43:07.970115: updated weight of base 1, zone 2 to 1.26
2015-07-26 16:43:12.041722: updated weight of base 1, zone 1 to 0.00
2015-07-26 16:43:12.993324: zones for base 1 requested
2015-07-26 16:43:16.019729: updated weight of base 1, zone 2 to 1.26
2015-07-26 16:43:20.060136: updated weight of base 1, zone 1 to 0.00
2015-07-26 16:43:23.710542: zones for base 1 requested
2015-07-26 16:43:24.022543: updated weight of base 1, zone 2 to 1.26
2015-07-26 16:43:28.094150: updated weight of base 1, zone 1 to 0.18
2015-07-26 16:43:32.056557: updated weight of base 1, zone 2 to 0.80
2015-07-26 16:43:37.017366: updated weight of base 1, zone 1 to 0.18
2015-07-26 16:43:37.313766: zones for base 1 requested
2015-07-26 16:43:41.135773: updated weight of base 1, zone 2 to 0.47
2015-07-26 16:43:45.254180: updated weight of base 1, zone 1 to 1.29
2015-07-26 16:43:49.263387: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:43:53.303794: updated weight of base 1, zone 1 to 0.52
2015-07-26 16:43:53.490994: zones for base 1 requested
2015-07-26 16:43:55.893399: zones for base 1 requested
2015-07-26 16:43:57.281801: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:44:01.259808: updated weight of base 1, zone 1 to 0.52
2015-07-26 16:44:05.331415: updated weight of base 1, zone 2 to 0.46
2015-07-26 16:44:06.719817: zones for base 1 requested
2015-07-26 16:44:09.387422: updated weight of base 1, zone 1 to 0.00
2015-07-26 16:44:13.412229: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:44:17.452636: updated weight of base 1, zone 1 to 0.00
2015-07-26 16:44:21.446243: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:44:25.408650: updated weight of base 1, zone 1 to 1.29
2015-07-26 16:44:26.157451: zones for base 1 requested
2015-07-26 16:44:29.449057: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:44:33.489464: updated weight of base 1, zone 1 to 1.28
2015-07-26 16:44:33.567464: zones for base 1 requested
2015-07-26 16:44:37.514271: updated weight of base 1, zone 2 to 0.30
2015-07-26 16:44:37.623471: zones for base 1 requested
2015-07-26 16:44:41.554678: updated weight of base 1, zone 1 to 1.28
2015-07-26 16:44:45.548285: updated weight of base 1, zone 2 to 0.29
2015-07-26 16:44:45.626285: zones for base 1 requested
2015-07-26 16:44:49.557492: updated weight of base 1, zone 1 to 0.18
2015-07-26 16:44:51.944296: zones for base 1 requested
2015-07-26 16:44:53.566699: updated weight of base 1, zone 2 to 0.30
2015-07-26 16:44:57.544706: updated weight of base 1, zone 1 to 0.18
2015-07-26 16:45:01.569513: updated weight of base 1, zone 2 to 0.29
2015-07-26 16:45:05.578720: updated weight of base 1, zone 1 to 0.18
2015-07-26 16:45:09.587927: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:45:13.597134: updated weight of base 1, zone 1 to 0.18
2015-07-26 16:45:17.653141: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:45:21.646748: updated description of base 1, zone 3 to Zone3
2015-07-26 16:45:21.709148: updated weight of base 1, zone 1 to 0.18
2015-07-26 16:45:21.740348: updated initial of base 1, zone 3 to 1
2015-07-26 16:45:23.362751: zones for base 1 requested
2015-07-26 16:45:25.593555: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:45:29.571562: updated weight of base 1, zone 1 to 0.18
2015-07-26 16:45:29.680762: updated description of base 1, zone 4 to Zone4
2015-07-26 16:45:29.743162: updated initial of base 1, zone 4 to 1
2015-07-26 16:45:30.476364: zones for base 1 requested
2015-07-26 16:45:33.533969: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:45:33.814769: zones for base 1 requested
2015-07-26 16:45:37.558776: updated weight of base 1, zone 1 to 0.18
2015-07-26 16:45:41.599183: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:45:45.561590: updated weight of base 1, zone 1 to 0.18
2015-07-26 16:45:49.617597: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:45:53.642404: updated weight of base 1, zone 1 to 0.18
2015-07-26 16:45:57.604811: updated weight of base 1, zone 2 to 0.00
2015-07-26 16:48:23.867320: zones for base 1 requested
2015-07-26 16:48:28.444582: zones for base 1 requested
2015-07-26 16:48:56.542189: zones for base 1 requested
2015-07-26 16:49:20.659568: zones for base 1 requested
2015-07-26 16:49:23.303719: zones for base 1 requested
2015-07-26 16:49:24.794805: zones for base 1 requested
2015-07-26 16:50:09.779378: zones for base 1 requested
2015-07-26 17:00:00.169981: zones for base 1 requested
2015-07-26 17:02:36.204694: Attempting server start
2015-07-26 17:02:36.232696: Server started
2015-07-26 17:02:45.529228: active notifications requested
2015-07-26 17:04:10.328078: active notifications requested
2015-07-26 17:11:11.414457: test response requested
2015-07-26 17:11:15.423664: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:11:19.432871: updated weight of base 1, zone 2 to 0.00
2015-07-26 17:11:23.473279: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:12:57.745243: test response requested
2015-07-26 17:13:01.879250: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:13:06.013257: updated weight of base 1, zone 2 to 0.00
2015-07-26 17:13:06.933659: zones for base 1 requested
2015-07-26 17:13:10.334465: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:13:14.421672: updated weight of base 1, zone 2 to 0.00
2015-07-26 17:13:18.540079: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:13:22.939287: updated weight of base 1, zone 2 to 0.00
2015-07-26 17:13:26.870494: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:13:30.910901: updated weight of base 1, zone 2 to 0.00
2015-07-26 17:13:34.951308: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:13:38.898115: updated weight of base 1, zone 2 to 0.00
2015-07-26 17:13:42.922922: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:13:46.947729: updated weight of base 1, zone 2 to 0.00
2015-07-26 17:13:50.957936: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:13:54.998343: updated weight of base 1, zone 2 to 0.00
2015-07-26 17:13:58.991950: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:14:03.063557: updated weight of base 1, zone 2 to 0.00
2015-07-26 17:14:07.135164: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:14:11.206771: updated weight of base 1, zone 2 to 0.00
2015-07-26 17:14:15.340778: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:19:58.390377: test response requested
2015-07-26 17:20:02.415184: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:20:06.549191: updated weight of base 1, zone 2 to 0.00
2015-07-26 17:20:10.511598: updated weight of base 1, zone 1 to 1.28
2015-07-26 17:20:14.598805: updated weight of base 1, zone 2 to 0.00
2015-07-26 17:20:18.576812: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:20:22.632819: updated weight of base 1, zone 2 to 1.28
2015-07-26 17:20:26.657626: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:20:30.652233: updated weight of base 1, zone 2 to 1.25
2015-07-26 17:20:34.630240: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:20:38.655047: updated weight of base 1, zone 2 to 1.26
2015-07-26 17:20:42.679854: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:20:46.813861: updated weight of base 1, zone 2 to 1.26
2015-07-26 17:20:50.854268: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:20:54.879075: updated weight of base 1, zone 2 to 1.25
2015-07-26 17:20:58.888282: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:23:43.939570: test response requested
2015-07-26 17:23:48.229578: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:23:52.285585: updated weight of base 1, zone 2 to 0.00
2015-07-26 17:23:56.341592: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:23:57.246393: zones for base 1 requested
2015-07-26 17:24:00.397599: updated weight of base 1, zone 2 to 0.00
2015-07-26 17:24:04.469206: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:24:08.572013: updated weight of base 1, zone 2 to 0.00
2015-07-26 17:24:12.659220: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:24:14.375223: zones for base 1 requested
2015-07-26 17:24:16.730827: updated weight of base 1, zone 2 to 0.00
2015-07-26 17:24:17.027228: zones for base 1 requested
2015-07-26 17:24:20.833635: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:24:23.111238: zones for base 1 requested
2015-07-26 17:24:24.905242: updated weight of base 1, zone 2 to 0.00
2015-07-26 17:24:28.961249: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:24:33.142056: updated weight of base 1, zone 2 to 0.00
2015-07-26 17:24:37.213663: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:24:40.208868: zones for base 1 requested
2015-07-26 17:24:41.300870: updated weight of base 1, zone 2 to 0.00
2015-07-26 17:24:45.278877: updated weight of base 1, zone 1 to 0.00
2015-07-26 17:25:35.215564: zones for base 1 requested
2015-07-26 17:26:18.209239: zones for base 1 requested
2015-07-26 17:27:30.722166: zones for base 1 requested
2015-07-26 17:27:33.389771: zones for base 1 requested
2015-07-26 17:27:34.809373: zones for base 1 requested
2015-07-26 17:27:36.540976: zones for base 1 requested
2015-07-26 17:27:45.261391: zones for base 1 requested
2015-07-26 17:27:47.242595: zones for base 1 requested
2015-07-26 17:27:48.506197: zones for base 1 requested
2015-07-26 17:27:50.393800: zones for base 1 requested
2015-07-26 17:28:07.756630: zones for base 1 requested
2015-07-26 17:28:11.578637: zones for base 1 requested
2015-07-26 17:28:11.828238: zones for base 1 requested
2015-07-26 17:28:17.506647: zones for base 1 requested
2015-07-26 17:28:17.974648: zones for base 1 requested
2015-07-26 17:28:25.977462: zones for base 1 requested
2015-07-26 17:28:27.163064: zones for base 1 requested
2015-07-26 17:28:42.872292: zones for base 1 requested
2015-07-26 17:28:44.791095: zones for base 1 requested
2015-07-26 17:28:46.725498: zones for base 1 requested
2015-07-26 17:28:46.787898: zones for base 1 requested
2015-07-26 17:28:53.184910: zones for base 1 requested
2015-07-26 17:28:54.666912: zones for base 1 requested
2015-07-26 17:28:56.819716: zones for base 1 requested
2015-07-26 18:01:43.941747: zones for base 1 requested
2015-07-26 21:05:40.013505: zones for base 1 requested
2015-07-26 21:05:41.944615: zones for base 1 requested
2015-07-26 21:05:43.745718: zones for base 1 requested
2015-07-26 21:05:45.019791: zones for base 1 requested
2015-07-26 21:05:46.435872: zones for base 1 requested
2015-07-26 21:05:47.949959: zones for base 1 requested
2015-07-26 21:05:55.248376: zones for base 1 requested
2015-07-26 21:05:59.539621: zones for base 1 requested
2015-07-26 21:12:58.421580: test response requested
2015-07-27 01:08:06.309436: Attempting server start
2015-07-27 01:08:06.385440: Server started
2015-07-27 01:08:12.329780: base list requested
2015-07-27 08:25:52.424723: Attempting server start
2015-07-27 08:25:52.459725: Server started
2015-07-27 08:26:00.126163: base list requested
2015-07-27 08:52:21.341604: zones for base 1 requested
2015-07-27 10:03:21.656390: base list requested
2015-07-27 10:05:36.045540: zones for base 1 requested
2015-07-27 10:06:24.785368: Attempting server start
2015-07-27 10:06:24.800968: Server started
2015-07-27 10:06:45.212638: Attempting server start
2015-07-27 10:06:45.228238: Server started
2015-07-27 10:06:46.551671: zones for base 1 requested
2015-07-27 10:08:39.066903: zones for base 1 requested
2015-07-27 10:08:45.108248: zones for base 1 requested
2015-07-27 10:12:16.874098: test response requested
2015-07-27 10:12:20.913329: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:12:24.916558: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:12:28.917028: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:12:32.970113: updated weight of base 1, zone 2 to 1.27
2015-07-27 10:12:36.898893: updated weight of base 1, zone 1 to 0.48
2015-07-27 10:12:37.834895: zones for base 1 requested
2015-07-27 10:12:41.157701: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:12:41.391701: zones for base 1 requested
2015-07-27 10:12:43.123304: zones for base 1 requested
2015-07-27 10:12:45.182508: updated weight of base 1, zone 1 to 1.18
2015-07-27 10:12:45.244908: zones for base 1 requested
2015-07-27 10:12:48.552114: zones for base 1 requested
2015-07-27 10:12:49.222915: updated weight of base 1, zone 2 to 0.48
2015-07-27 10:12:52.982521: zones for base 1 requested
2015-07-27 10:12:53.232122: updated weight of base 1, zone 1 to 1.07
2015-07-27 10:12:57.366129: updated weight of base 1, zone 2 to 0.46
2015-07-27 10:13:01.375336: updated weight of base 1, zone 1 to 1.20
2015-07-27 10:13:05.384543: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:13:10.048951: updated weight of base 1, zone 1 to 1.21
2015-07-27 10:13:14.042558: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:13:18.004965: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:13:22.045372: updated weight of base 1, zone 2 to 1.26
2015-07-27 10:13:22.903373: zones for base 1 requested
2015-07-27 10:13:29.751785: updated weight of base 1, zone 1 to 1.20
2015-07-27 10:13:35.141593: zones for base 1 requested
2015-07-27 10:13:35.987034: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:13:38.249038: zones for base 1 requested
2015-07-27 10:13:41.197443: updated weight of base 1, zone 1 to 0.48
2015-07-27 10:13:46.922653: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:13:51.041060: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:13:56.251469: updated weight of base 1, zone 2 to 0.47
2015-07-27 10:14:00.697477: updated weight of base 1, zone 1 to 0.54
2015-07-27 10:14:04.737884: updated weight of base 1, zone 2 to 0.56
2015-07-27 10:14:08.871891: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:14:12.912298: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:14:16.890305: updated weight of base 1, zone 1 to 1.19
2015-07-27 10:14:20.899512: updated weight of base 1, zone 2 to 0.46
2015-07-27 10:14:24.893119: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:14:28.839926: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:14:29.510727: zones for base 1 requested
2015-07-27 10:14:33.184023: updated weight of base 1, zone 1 to 0.47
2015-07-27 10:14:33.899064: zones for base 1 requested
2015-07-27 10:14:37.165763: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:14:41.190570: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:14:45.168577: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:14:49.162184: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:14:53.623792: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:14:57.804599: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:15:01.798206: updated weight of base 1, zone 2 to 0.65
2015-07-27 10:15:05.979014: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:15:10.534222: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:15:14.543429: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:15:14.808629: zones for base 1 requested
2015-07-27 10:15:18.537036: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:15:22.608643: updated weight of base 1, zone 1 to 0.50
2015-07-27 10:15:26.633450: updated weight of base 1, zone 2 to 0.47
2015-07-27 10:15:30.595857: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:15:34.624233: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:15:38.749736: updated weight of base 1, zone 1 to 1.22
2015-07-27 10:15:42.836943: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:15:46.846150: updated weight of base 1, zone 1 to 1.23
2015-07-27 10:15:50.839757: updated weight of base 1, zone 2 to 0.00
